,director,negative_format,year,budget,genres,film_type
11846,"Balda, Kyle",,2017,75000000.0,Sci-Fi,U
11847,"Showalter, Michael",,2017,5000000.0,Comedy,D
11848,"Showalter, Michael",,2017,5000000.0,Drama,D
11849,"Showalter, Michael",,2017,5000000.0,Romance,D
11850,"Balda, Kyle",,2017,75000000.0,Action,U
11851,"Demme, Jonathan",,2017,,Short,U
11852,"Shults, Trey Edward",ARRIRAW,2017,5000000.0,Horror,D
11853,"Shults, Trey Edward",ARRIRAW,2017,5000000.0,Mystery,D
11854,"Bigelow, Kathryn",,2017,,War,U
11855,"Bigelow, Kathryn",,2017,,Short,U
11856,"Bigelow, Kathryn",,2017,,Drama,U
11857,"Bigelow, Kathryn",,2017,,Documentary,U
11858,"Bigelow, Kathryn",Codex,2017,34000000.0,Thriller,D
11859,"Tartakovsky, Genndy",,2017,,Short,U
11860,"Demme, Jonathan",,2017,,Music,U
11861,"Shimizu, Takashi",,2017,,Sci-Fi,U
11862,"Shimizu, Takashi",,2017,,Musical,U
11863,"Shimizu, Takashi",,2017,,Drama,U
11864,"Coffin, Pierre",,2017,75000000.0,Animation,U
11865,"Sheridan, Taylor",Codex,2017,11000000.0,Crime,D
11866,"Leonetti, John R.",,2017,,Fantasy,U
11867,"Leonetti, John R.",,2017,,Horror,U
11868,"Leonetti, John R.",,2017,,Thriller,U
11869,"Sheridan, Taylor",Codex,2017,11000000.0,Drama,D
11870,"Sheridan, Taylor",Codex,2017,11000000.0,Mystery,D
11871,"Sheridan, Taylor",Codex,2017,11000000.0,Thriller,D
11872,"Lepeniotis, Peter",,2017,,Animation,U
11873,"Levant, Brian",,2017,,Family,U
11874,"Coffin, Pierre",,2017,75000000.0,Comedy,U
11875,"Coffin, Pierre",,2017,75000000.0,Family,U
11876,"Coffin, Pierre",,2017,75000000.0,Sci-Fi,U
11877,"Cohen, Andrew Jay",,2017,40000000.0,Comedy,U
11878,"Levine, Jonathan",,2017,42000000.0,Action,U
11879,"Levine, Jonathan",,2017,42000000.0,Comedy,U
11880,"Taylor, Brian",,2017,,Thriller,U
11881,"Taylor, Brian",,2017,,Horror,U
11882,"Shimizu, Takashi",,2017,,Horror,U
11883,"Coffin, Pierre",,2017,75000000.0,Action,U
11884,"Curtis, Simon",,2017,,History,U
11885,"Stokes, Chris",,2017,,Thriller,U
11886,"Melfi, Theodore",,2017,,Horror,U
11887,"Marino, Ken",,2017,10000000.0,Comedy,U
11888,"Marino, Ken",,2017,10000000.0,Drama,U
11889,"Cronk, Harold",,2017,,Drama,U
11890,"Spielberg, Steven",35 mm,2017,,Thriller,F
11891,"Spielberg, Steven",35 mm,2017,,History,F
11892,"Spielberg, Steven",35 mm,2017,,Drama,F
11893,"Spielberg, Steven",35 mm,2017,,Biography,F
11894,"Snyder, Zack",,2017,,Crime,U
11895,"Marcus, Adam",,2017,,Horror,U
11896,"Snyder, Zack",,2017,,Short,U
11897,"Snyder, Zack",35 mm,2017,300000000.0,Adventure,D
11898,"Snyder, Zack",35 mm,2017,300000000.0,Fantasy,D
11899,"Snyder, Zack",35 mm,2017,300000000.0,Sci-Fi,D
11900,"Snyder, Zack",35 mm,2017,300000000.0,Action,F
11901,"Snyder, Zack",35 mm,2017,300000000.0,Adventure,F
11902,"Marsh, James",35 mm,2017,,Biography,F
11903,"Marsh, James",35 mm,2017,,Drama,F
11904,"Snyder, Zack",35 mm,2017,300000000.0,Fantasy,F
11905,"Snyder, Zack",35 mm,2017,300000000.0,Action,D
11906,"Spierig, Michael",,2017,10000000.0,Crime,D
11907,"Spierig, Michael",,2017,10000000.0,Horror,D
11908,"Spierig, Michael",,2017,10000000.0,Mystery,D
11909,"Bay, Michael",Redcode RAW,2017,217000000.0,Adventure,F
11910,"Bay, Michael",Redcode RAW,2017,217000000.0,Sci-Fi,F
11911,"Mangold, James",Codex,2017,127000000.0,Action,D
11912,"Mangold, James",Codex,2017,127000000.0,Drama,D
11913,"Mangold, James",Codex,2017,127000000.0,Sci-Fi,D
11914,"Mangold, James",Codex,2017,127000000.0,Thriller,D
11915,"Csupo, Gabor",,2017,,Romance,U
11916,"Csupo, Gabor",,2017,,Music,U
11917,"Csupo, Gabor",,2017,,Comedy,U
11918,"Spierig, Peter",,2017,10000000.0,Thriller,D
11919,"Spierig, Peter",,2017,10000000.0,Mystery,D
11920,"Spierig, Peter",,2017,10000000.0,Horror,D
11921,"Spierig, Peter",,2017,10000000.0,Crime,D
11922,"Bean, Charlie",,2017,70000000.0,Action,U
11923,"Bean, Charlie",,2017,70000000.0,Adventure,U
11924,"Bean, Charlie",,2017,70000000.0,Animation,U
11925,"Bean, Charlie",,2017,70000000.0,Comedy,U
11926,"Bean, Charlie",,2017,70000000.0,Family,U
11927,"Spierig, Michael",,2017,10000000.0,Thriller,D
11928,"Snyder, Zack",35 mm,2017,300000000.0,Sci-Fi,F
11929,"Bay, Michael",Redcode RAW,2017,217000000.0,Action,F
11930,"Snyder, Zack",Codex,2017,300000000.0,Action,D
11931,"Snyder, Zack",Codex,2017,300000000.0,Fantasy,D
11932,"McKay, Chris",,2017,80000000.0,Animation,U
11933,"McKay, Chris",,2017,80000000.0,Adventure,U
11934,"McKay, Chris",,2017,80000000.0,Action,U
11935,McG,,2017,,Comedy,U
11936,McG,,2017,,Horror,U
11937,"McGrath, Tom",,2017,125000000.0,Animation,U
11938,"McGrath, Tom",,2017,125000000.0,Comedy,U
11939,"McGrath, Tom",,2017,125000000.0,Family,U
11940,"Corbijn, Anton",,2017,,Short,U
11941,"McGrath, Tom",,2017,125000000.0,Fantasy,U
11942,"Coppola, Sofia",35 mm,2017,10500000.0,Drama,F
11943,"Berg, Peter",,2017,,Documentary,U
11944,"Coppola, Sofia",35 mm,2017,10500000.0,War,F
11945,"Soderbergh, Steven",,2017,29000000.0,Drama,D
11946,"Soderbergh, Steven",,2017,29000000.0,Crime,D
11947,"Soderbergh, Steven",,2017,29000000.0,Comedy,D
11948,"McGuigan, Paul",,2017,,Romance,U
11949,"McGuigan, Paul",,2017,,Drama,U
11950,"Coppola, Sofia",,2017,,,U
11951,"McKay, Chris",,2017,80000000.0,Comedy,U
11952,"McKay, Chris",,2017,80000000.0,Family,U
11953,"McKay, Chris",,2017,80000000.0,Fantasy,U
11954,"Snyder, Zack",Codex,2017,300000000.0,Sci-Fi,D
11955,"Snyder, Zack",Codex,2017,300000000.0,Action,F
11956,"Snyder, Zack",Codex,2017,300000000.0,Adventure,F
11957,"Snyder, Zack",Codex,2017,300000000.0,Fantasy,F
11958,"Snyder, Zack",Codex,2017,300000000.0,Sci-Fi,F
11959,"Cretton, Destin Daniel",,2017,0.0,Drama,D
11960,"Soren, David",,2017,38000000.0,Family,U
11961,"Soren, David",,2017,38000000.0,Comedy,U
11962,"Soren, David",,2017,38000000.0,Animation,U
11963,"Soren, David",,2017,38000000.0,Action,U
11964,"Cretton, Destin Daniel",,2017,0.0,Biography,D
11965,"McLean, Greg",,2017,,Thriller,U
11966,"McLean, Greg",,2017,,Drama,U
11967,"McLean, Greg",,2017,,Adventure,U
11968,"McLean, Greg",,2017,,Action,U
11969,"Cowperthwaite, Gabriela",,2017,0.0,War,D
11970,"Cowperthwaite, Gabriela",,2017,0.0,Drama,D
11971,"Cowperthwaite, Gabriela",,2017,0.0,Biography,D
11972,"Berlinger, Joe",,2017,,Documentary,U
11973,"Snyder, Zack",Codex,2017,300000000.0,Adventure,D
11974,"McNamara, Sean",,2017,,Drama,U
11975,"McNamara, Sean",Codex,2017,,Action,D
11976,"McNamara, Sean",Codex,2017,,Adventure,D
11977,"Stassen, Ben",,2017,,Comedy,U
11978,"Stassen, Ben",,2017,,Animation,U
11979,"Malick, Terrence",35 mm,2017,,Biography,D
11980,"Malick, Terrence",35 mm,2017,,Drama,D
11981,"Malick, Terrence",35 mm,2017,,War,D
11982,"Malick, Terrence",35 mm,2017,,Biography,F
11983,"Malick, Terrence",35 mm,2017,,Drama,F
11984,"Malick, Terrence",35 mm,2017,,War,F
11985,"Cooper, Scott",35 mm,2017,,Western,F
11986,"Malick, Terrence",Codex,2017,,Biography,D
11987,"Malick, Terrence",Codex,2017,,War,D
11988,"Malick, Terrence",Codex,2017,,Biography,F
11989,"Bay, Michael",16 mm,2017,217000000.0,Action,D
11990,"Malick, Terrence",Codex,2017,,Drama,F
11991,"Malick, Terrence",Codex,2017,,War,F
11992,"Malick, Terrence",35 mm,2017,,Drama,D
11993,"Malick, Terrence",35 mm,2017,,Music,D
11994,"Malick, Terrence",35 mm,2017,,Romance,D
11995,"Malick, Terrence",Codex,2017,,Drama,D
11996,"Cooper, Scott",35 mm,2017,,Drama,F
11997,"Cooper, Scott",35 mm,2017,,Adventure,F
11998,"Smith, Kevin",,2017,,Horror,U
11999,"Curtis, Simon",,2017,,Family,U
12000,"Curtis, Simon",,2017,,Biography,U
12001,"Stockwell, John",,2017,,Thriller,U
12002,"Stockwell, John",,2017,,Horror,U
12003,"Condon, Bill",Codex,2017,160000000.0,Family,D
12004,"Condon, Bill",Codex,2017,160000000.0,Fantasy,D
12005,"Condon, Bill",Codex,2017,160000000.0,Musical,D
12006,"Condon, Bill",Codex,2017,160000000.0,Romance,D
12007,"MacGillivray, Greg",,2017,,Documentary,U
12008,"MacGillivray, Greg",,2017,,Short,U
12009,"MacGillivray, Greg",,2017,,Documentary,U
12010,"MacGillivray, Greg",,2017,,Short,U
12011,"Cuesta, Michael",Codex,2017,33000000.0,Thriller,D
12012,"Cuesta, Michael",Codex,2017,33000000.0,Action,D
12013,"Meghie, Stella",,2017,10000000.0,Romance,U
12014,"Meghie, Stella",,2017,10000000.0,Drama,U
12015,"Coolidge, Martha",,2017,,Drama,U
12016,"Medak, Peter",,2017,,Documentary,U
12017,"Maguire, Sharon",,2017,,Drama,U
12018,"Bay, Michael",16 mm,2017,217000000.0,Adventure,D
12019,"Bay, Michael",16 mm,2017,217000000.0,Sci-Fi,D
12020,"Bay, Michael",16 mm,2017,217000000.0,Action,F
12021,"Bay, Michael",16 mm,2017,217000000.0,Adventure,F
12022,"Stahelski, Chad",Codex ARRIRAW,2017,40000000.0,Crime,D
12023,"Stahelski, Chad",Codex ARRIRAW,2017,40000000.0,Action,D
12024,"Malick, Terrence",Digital,2017,,Music,D
12025,"Malick, Terrence",Digital,2017,,Romance,D
12026,"Malick, Terrence",Digital,2017,,Drama,F
12027,"Malick, Terrence",Digital,2017,,Music,F
12028,"Malick, Terrence",Digital,2017,,Romance,F
12029,"Malick, Terrence",Redcode RAW,2017,,Drama,D
12030,"Malick, Terrence",Redcode RAW,2017,,Music,D
12031,"Malick, Terrence",Redcode RAW,2017,,Romance,D
12032,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Sci-Fi,F
12033,"Bay, Michael",Redcode RAW,2017,217000000.0,Action,D
12034,"Bay, Michael",Redcode RAW,2017,217000000.0,Adventure,D
12035,"Bay, Michael",Redcode RAW,2017,217000000.0,Sci-Fi,D
12036,"Spurlock, Morgan",,2017,,Documentary,U
12037,"Malick, Terrence",Redcode RAW,2017,,Drama,F
12038,"Malick, Terrence",Redcode RAW,2017,,Music,F
12039,"Malick, Terrence",Redcode RAW,2017,,Romance,F
12040,"McNamara, Sean",Codex,2017,,Fantasy,D
12041,"Stahelski, Chad",Codex ARRIRAW,2017,40000000.0,Thriller,D
12042,"Tiddes, Michael",,2017,,Fantasy,U
12043,"Malick, Terrence",Digital,2017,,Drama,D
12044,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Adventure,F
12045,"Bay, Michael",16 mm,2017,217000000.0,Sci-Fi,F
12046,"Bay, Michael",Codex,2017,217000000.0,Action,D
12047,"Bay, Michael",Codex,2017,217000000.0,Adventure,D
12048,"Malick, Terrence",35 mm,2017,,Drama,F
12049,"Malick, Terrence",35 mm,2017,,Music,F
12050,"Malick, Terrence",35 mm,2017,,Romance,F
12051,"Malick, Terrence",Codex,2017,,Drama,D
12052,"Malick, Terrence",Codex,2017,,Music,D
12053,"Bay, Michael",Codex,2017,217000000.0,Sci-Fi,D
12054,"Bay, Michael",Codex,2017,217000000.0,Action,F
12055,"Malick, Terrence",Codex,2017,,Romance,D
12056,"Malick, Terrence",Codex,2017,,Drama,F
12057,"Malick, Terrence",Codex,2017,,Music,F
12058,"Bay, Michael",Codex,2017,217000000.0,Adventure,F
12059,"Bay, Michael",Codex,2017,217000000.0,Sci-Fi,F
12060,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Action,D
12061,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Adventure,D
12062,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Sci-Fi,D
12063,"Bay, Michael",IMAX Digital 3-D,2017,217000000.0,Action,F
12064,"Malick, Terrence",Codex,2017,,Romance,F
12065,"Tiddes, Michael",,2017,,Romance,U
12066,"Moreau, David",,2017,,Fantasy,U
12067,"Moreau, David",,2017,,Sci-Fi,U
12068,"Waititi, Taika",,2017,180000000.0,Sci-Fi,D
12069,"Waititi, Taika",,2017,180000000.0,Comedy,D
12070,"Waititi, Taika",,2017,180000000.0,Adventure,D
12071,"Waititi, Taika",,2017,180000000.0,Action,D
12072,"Johnson, Mark Steven",,2017,,Crime,U
12073,"Johnson, Mark Steven",,2017,,Romance,U
12074,"Johnson, Mike",,2017,,Animation,U
12075,"Johnson, Rian",35 mm,2017,0.0,Action,D
12076,"Johnson, Clark",,2017,,Drama,U
12077,"Johnson, Rian",35 mm,2017,0.0,Adventure,D
12078,"Johnson, Rian",35 mm,2017,0.0,Sci-Fi,D
12079,"Johnson, Rian",35 mm,2017,0.0,Action,F
12080,"Johnson, Rian",35 mm,2017,0.0,Adventure,F
12081,"Wain, David",,2017,,Biography,D
12082,"Johnson, Rian",35 mm,2017,0.0,Fantasy,F
12083,"Johnson, Rian",35 mm,2017,0.0,Sci-Fi,F
12084,"Johnson, Rian",65 mm,2017,0.0,Action,D
12085,"Johnson, Rian",65 mm,2017,0.0,Adventure,D
12086,"Johnson, Rian",35 mm,2017,0.0,Fantasy,D
12087,"O'Haver, Tommy",,2017,,Biography,U
12088,"Espinosa, Daniel",Codex,2017,58000000.0,Horror,D
12089,"Espinosa, Daniel",Codex,2017,58000000.0,Sci-Fi,D
12090,"Aniello, Lucia",,2017,,Comedy,U
12091,"Aniello, Lucia",,2017,,Short,U
12092,"Jenkins, Patty",Codex,2017,150000000.0,Adventure,D
12093,"Jenkins, Patty",Codex,2017,150000000.0,Fantasy,D
12094,"Jenkins, Patty",Codex,2017,150000000.0,Sci-Fi,D
12095,"Jenkins, Patty",Codex,2017,150000000.0,War,D
12096,"Jenkins, Patty",Codex,2017,150000000.0,Action,F
12097,"Jenkins, Patty",Codex,2017,150000000.0,Adventure,F
12098,"Jenkins, Patty",Codex,2017,150000000.0,Fantasy,F
12099,"Jenkins, Patty",Codex,2017,150000000.0,Sci-Fi,F
12100,"Jenkins, Patty",Codex,2017,150000000.0,War,F
12101,"Chelsom, Peter",Digital,2017,,Sci-Fi,D
12102,"O'Haver, Tommy",,2017,,History,U
12103,"O'Haver, Tommy",,2017,,Drama,U
12104,"Jeunet, Jean-Pierre",,2017,,Animation,U
12105,"Jeunet, Jean-Pierre",,2017,,Short,U
12106,"Estevez, Emilio",,2017,,Drama,U
12107,"Espinosa, Daniel",Codex,2017,58000000.0,Thriller,D
12108,"Joffé, Roland",,2017,,Drama,U
12109,"Johnson, Rian",65 mm,2017,0.0,Fantasy,D
12110,"Jenkins, Patty",Codex,2017,150000000.0,Action,D
12111,"Johnson, Rian",65 mm,2017,0.0,Sci-Fi,D
12112,"Johnson, Rian",65 mm,2017,0.0,Adventure,F
12113,"Antal, Nimród",,2017,,Action,U
12114,"Bornedal, Ole",,2017,,Crime,U
12115,"Bornedal, Ole",,2017,,Comedy,U
12116,"Schroeder, Barbet",,2017,,Documentary,U
12117,"Schroeder, Barbet",,2017,,Documentary,U
12118,"Schroeder, Barbet",,2017,,Short,U
12119,"Norris, Aaron",,2017,,Drama,U
12120,"Jones, Duncan",,2017,,Sci-Fi,U
12121,"Jones, Duncan",,2017,,Mystery,U
12122,"Jones, Duncan",,2017,,Thriller,U
12123,"Nolan, Christopher",65 mm,2017,150000000.0,Thriller,F
12124,"Nolan, Christopher",65 mm,2017,150000000.0,History,F
12125,"Nolan, Christopher",65 mm,2017,150000000.0,Drama,F
12126,"Antal, Nimród",,2017,,Adventure,U
12127,"Antal, Nimród",,2017,,Crime,U
12128,"Antal, Nimród",,2017,,Drama,U
12129,"Vogt-Roberts, Jordan",Codex ARRIRAW,2017,185000000.0,Sci-Fi,D
12130,"Vogt-Roberts, Jordan",Codex ARRIRAW,2017,185000000.0,Fantasy,D
12131,"Nolan, Christopher",65 mm,2017,150000000.0,War,F
12132,"Jolie, Angelina",AXSM,2017,,History,D
12133,"Jolie, Angelina",AXSM,2017,,Drama,D
12134,"Jolie, Angelina",AXSM,2017,,Biography,D
12135,"Johnson, Rian",65 mm,2017,0.0,Fantasy,F
12136,"Johnson, Rian",65 mm,2017,0.0,Sci-Fi,F
12137,"Johnson, Rian",Codex,2017,0.0,Action,D
12138,"Johnson, Rian",Codex,2017,0.0,Adventure,D
12139,"Johnson, Rian",Codex,2017,0.0,Fantasy,D
12140,"Johnson, Rian",Codex,2017,0.0,Sci-Fi,D
12141,"Johnson, Rian",Codex,2017,0.0,Action,F
12142,"Johnson, Rian",Codex,2017,0.0,Adventure,F
12143,"Johnson, Rian",Codex,2017,0.0,Fantasy,F
12144,"Johnson, Rian",Codex,2017,0.0,Sci-Fi,F
12145,"Schaffer, Akiva",,2017,,Comedy,U
12146,"Schaffer, Akiva",,2017,,Music,U
12147,"Schaffer, Akiva",,2017,,Musical,U
12148,"Schaffer, Akiva",,2017,,Romance,U
12149,"Noyce, Phillip",,2017,,Thriller,U
12150,"Noyce, Phillip",,2017,,Crime,U
12151,"Noyce, Phillip",,2017,,Action,U
12152,"Bornedal, Ole",,2017,,Drama,U
12153,"Bornedal, Ole",,2017,,Drama,U
12154,"Johnson, Rian",65 mm,2017,0.0,Action,F
12155,"Jenkins, Patty",CineMag,2017,150000000.0,War,F
12156,"Jenkins, Patty",CineMag,2017,150000000.0,Sci-Fi,F
12157,"Jenkins, Patty",CineMag,2017,150000000.0,Fantasy,F
12158,"Waugh, Ric Roman",,2017,,Drama,D
12159,"Waugh, Ric Roman",,2017,,Crime,D
12160,"Fee, Brian",Digital,2017,175000000.0,Family,D
12161,"Fee, Brian",Digital,2017,175000000.0,Comedy,D
12162,"Fee, Brian",Digital,2017,175000000.0,Animation,D
12163,"Israelite, Dean",Redcode RAW,2017,120000000.0,Action,D
12164,"Watts, Jon",Codex,2017,175000000.0,Sci-Fi,D
12165,"Watts, Jon",Codex,2017,175000000.0,Adventure,D
12166,"Waugh, Ric Roman",,2017,,Thriller,D
12167,"Watts, Jon",Codex,2017,175000000.0,Action,D
12168,"Israelite, Dean",Redcode RAW,2017,120000000.0,Sci-Fi,D
12169,"Fee, Brian",Digital,2017,175000000.0,Adventure,D
12170,"Sandberg, David F.",,2017,15000000.0,Horror,D
12171,"Sandberg, David F.",,2017,15000000.0,Mystery,D
12172,"Sandberg, David F.",,2017,15000000.0,Thriller,D
12173,"Chadha, Gurinder",16 mm,2017,,History,F
12174,"Chadha, Gurinder",35 mm,2017,,Biography,F
12175,"Chadha, Gurinder",35 mm,2017,,Drama,F
12176,"Israelite, Dean",Redcode RAW,2017,120000000.0,Adventure,D
12177,"Fee, Brian",Digital,2017,175000000.0,Sport,D
12178,"Iliadis, Dennis",,2017,,Horror,U
12179,"Chadha, Gurinder",16 mm,2017,,Drama,F
12180,"Pang, Oxide Chun",,2017,,Drama,U
12181,"Pang, Oxide Chun",,2017,,Crime,U
12182,"Sánchez, Eduardo",,2017,,Thriller,U
12183,"Howitt, Peter",,2017,,Action,U
12184,"Howitt, Peter",,2017,,Sci-Fi,U
12185,"Hudlin, Reginald",,2017,,Biography,D
12186,"Hudlin, Reginald",,2017,,Drama,D
12187,"Webb, Marc",35 mm,2017,,Drama,F
12188,"Webb, Marc",35 mm,2017,7000000.0,Drama,F
12189,"Bowers, David",,2017,,Comedy,U
12190,"Waugh, Scott",Redcode RAW,2017,,Thriller,D
12191,"Waugh, Scott",Redcode RAW,2017,,Drama,D
12192,"Waugh, Scott",Redcode RAW,2017,,Biography,D
12193,"Waugh, Scott",Redcode RAW,2017,,Adventure,D
12194,"Hughes, Patrick",Codex ARRIRAW,2017,30000000.0,Action,D
12195,"Hughes, Patrick",Codex ARRIRAW,2017,30000000.0,Comedy,D
12196,"Caton-Jones, Michael",,2017,,Drama,U
12197,"Chadha, Gurinder",16 mm,2017,,Biography,F
12198,"Hytner, Nicholas",,2017,,,U
12199,"Chadha, Gurinder",35 mm,2017,,History,F
12200,"Sandberg, Espen",,2017,230000000.0,Action,D
12201,"Sandberg, Espen",,2017,230000000.0,Adventure,D
12202,"Sandberg, Espen",,2017,230000000.0,Fantasy,D
12203,"Sanders, Rupert",Codex,2017,110000000.0,Mystery,D
12204,"Sanders, Rupert",Codex,2017,110000000.0,Sci-Fi,D
12205,"Sanders, Rupert",Codex,2017,110000000.0,Thriller,D
12206,"Chelsom, Peter",Digital,2017,,Drama,D
12207,"Chelsom, Peter",Digital,2017,,Romance,D
12208,"Jenkins, Patty",35 mm,2017,150000000.0,Sci-Fi,D
12209,"Jenkins, Patty",35 mm,2017,150000000.0,War,D
12210,"Jenkins, Patty",35 mm,2017,150000000.0,Action,F
12211,"Jenkins, Patty",35 mm,2017,150000000.0,Adventure,F
12212,"Jenkins, Patty",35 mm,2017,150000000.0,Fantasy,F
12213,"Jenkins, Patty",35 mm,2017,150000000.0,Sci-Fi,F
12214,"Jenkins, Patty",35 mm,2017,150000000.0,War,F
12215,"Jenkins, Patty",CineMag,2017,150000000.0,Action,D
12216,"Jenkins, Patty",CineMag,2017,150000000.0,Adventure,D
12217,"Jenkins, Patty",CineMag,2017,150000000.0,Fantasy,D
12218,"Jenkins, Patty",CineMag,2017,150000000.0,Sci-Fi,D
12219,"Jenkins, Patty",CineMag,2017,150000000.0,War,D
12220,"Jenkins, Patty",CineMag,2017,150000000.0,Action,F
12221,"Jenkins, Patty",CineMag,2017,150000000.0,Adventure,F
12222,"Sanders, Rupert",Codex,2017,110000000.0,Drama,D
12223,"Vogt-Roberts, Jordan",Codex ARRIRAW,2017,185000000.0,Adventure,D
12224,"Sanders, Rupert",Codex,2017,110000000.0,Crime,D
12225,"Chelsom, Peter",Digital,2017,,Adventure,D
12226,"Sandel, Ari",,2017,,Comedy,U
12227,"Oz, Frank",,2017,,Documentary,U
12228,"Jacquet, Luc",16 mm,2017,,Documentary,D
12229,"Jacquet, Luc",16 mm,2017,,Documentary,F
12230,"Jacquet, Luc",Digital,2017,,Documentary,D
12231,"Jacquet, Luc",Digital,2017,,Documentary,F
12232,"Faris, Valerie",35 mm,2017,25000000.0,Sport,F
12233,"Faris, Valerie",35 mm,2017,25000000.0,Drama,F
12234,"Faris, Valerie",35 mm,2017,25000000.0,Comedy,F
12235,"Faris, Valerie",35 mm,2017,25000000.0,Biography,F
12236,"Jenkins, Patty",35 mm,2017,150000000.0,Action,D
12237,"Jenkins, Patty",35 mm,2017,150000000.0,Adventure,D
12238,"Jenkins, Patty",35 mm,2017,150000000.0,Fantasy,D
12239,"Aniello, Lucia",,2017,20000000.0,Comedy,U
12240,"Ortega, Kenny",,2017,,Comedy,U
12241,"Oplev, Niels Arden",,2017,20000000.0,Thriller,D
12242,"Oplev, Niels Arden",,2017,20000000.0,Sci-Fi,D
12243,"Oplev, Niels Arden",,2017,20000000.0,Horror,D
12244,"Oplev, Niels Arden",,2017,20000000.0,Drama,D
12245,"Sanders, Rupert",Codex,2017,110000000.0,Action,D
12246,"Webber, Peter",,2017,,Family,D
12247,"Vogt-Roberts, Jordan",Codex ARRIRAW,2017,185000000.0,Action,D
12248,"Boom, Benny",,2017,45000000.0,Music,U
12249,"Trevorrow, Colin",35 mm,2017,,Crime,F
12250,"Munroe, Kevin",,2017,,Animation,U
12251,"Scott, Ridley",,2017,,Horror,U
12252,"Scott, Ridley",,2017,,Sci-Fi,U
12253,"Scott, Ridley",,2017,,Short,U
12254,"Scott, Ridley",,2017,,Crime,U
12255,"Scott, Ridley",,2017,,Drama,U
12256,"Scott, Ridley",,2017,,Mystery,U
12257,"Trevorrow, Colin",35 mm,2017,,Drama,F
12258,"Scott, Ridley",,2017,,Thriller,U
12259,"Scott, Ridley",ARRIRAW,2017,97000000.0,Sci-Fi,D
12260,"Scott, Ridley",ARRIRAW,2017,97000000.0,Thriller,D
12261,"Blomkamp, Neill",,2017,,Thriller,U
12262,"Blomkamp, Neill",,2017,,Short,U
12263,"Landesman, Peter",,2017,,Biography,U
12264,"Landesman, Peter",,2017,,Drama,U
12265,"Landesman, Peter",,2017,,History,U
12266,"Landesman, Peter",,2017,,Thriller,U
12267,"Scott, Ridley",ARRIRAW,2017,97000000.0,Horror,D
12268,"Trevorrow, Colin",35 mm,2017,,Thriller,F
12269,"Muschietti, Andy",Codex ARRIRAW,2017,35000000.0,Drama,D
12270,"Muschietti, Andy",Codex ARRIRAW,2017,35000000.0,Horror,D
12271,"Aronofsky, Darren",35 mm,2017,33000000.0,Horror,D
12272,"Aronofsky, Darren",35 mm,2017,33000000.0,Mystery,D
12273,"Aronofsky, Darren",35 mm,2017,33000000.0,Drama,F
12274,"Aronofsky, Darren",35 mm,2017,33000000.0,Horror,F
12275,"Aronofsky, Darren",35 mm,2017,33000000.0,Mystery,F
12276,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Drama,D
12277,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Horror,D
12278,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Mystery,D
12279,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Drama,F
12280,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Horror,F
12281,"Aronofsky, Darren",Redcode RAW,2017,33000000.0,Mystery,F
12282,"bo Odar, Baran",,2017,30000000.0,Thriller,U
12283,"bo Odar, Baran",,2017,30000000.0,Crime,U
12284,"bo Odar, Baran",,2017,30000000.0,Action,U
12285,"LaBute, Neil",,2017,,Drama,U
12286,"LaBute, Neil",,2017,,Short,U
12287,"LaBute, Neil",,2017,,Drama,D
12288,"LaBute, Neil",,2017,,Short,D
12289,"Muschietti, Andy",Codex ARRIRAW,2017,35000000.0,Thriller,D
12290,"Blomkamp, Neill",,2017,,Short,U
12291,"Aronofsky, Darren",35 mm,2017,33000000.0,Drama,D
12292,"Blomkamp, Neill",,2017,,Comedy,U
12293,"Donaldson, Roger",,2017,,Documentary,U
12294,"Asbury, Kelly",Digital,2017,60000000.0,Family,D
12295,"Asbury, Kelly",Digital,2017,60000000.0,Fantasy,D
12296,"Tong, Stanley",Redcode RAW,2017,,Mystery,D
12297,"Tong, Stanley",Redcode RAW,2017,,Fantasy,D
12298,"Tong, Stanley",Redcode RAW,2017,,Comedy,D
12299,"Tong, Stanley",Redcode RAW,2017,,Adventure,D
12300,"Tong, Stanley",Redcode RAW,2017,,Action,D
12301,"Avnet, Jon",,2017,,Drama,U
12302,"Asbury, Kelly",Digital,2017,60000000.0,Comedy,D
12303,"Tollin, Michael",,2017,,Documentary,U
12304,"Clooney, George",Codex ARRIRAW,2017,,Drama,D
12305,"Title, Stacy",,2017,7400000.0,Thriller,D
12306,"Title, Stacy",,2017,7400000.0,Horror,D
12307,"Clooney, George",Codex ARRIRAW,2017,,Mystery,D
12308,"Clooney, George",Codex ARRIRAW,2017,,Thriller,D
